240|728|1314|chrome|1
509|820|1314|chrome|1
400|698|1314|chrome|1
432|450|1314|chrome|1
421|565|1314|chrome|1
377|838|1314|chrome|1
359|609|1314|chrome|1
362|720|1314|chrome|1
229|725|1314|chrome|1
605|813|1314|chrome|1
269|561|1314|chrome|1
340|601|1314|chrome|1
364|722|1314|chrome|1
1034|254|1314|chrome|1
