415|993|1280|chrome|1
432|1001|1280|chrome|1
467|1064|1280|chrome|1
460|1009|1280|chrome|1
532|962|1280|chrome|1
427|1121|1280|chrome|1
432|1088|1280|chrome|1
476|1075|1280|chrome|1
476|1148|1280|chrome|1
484|1168|1280|chrome|1
500|1206|1280|chrome|1
500|1196|1280|chrome|1
492|1197|1280|chrome|1
492|1197|1280|chrome|1
492|1277|1280|chrome|1
492|1313|1280|chrome|1
493|1296|1280|chrome|1
491|1347|1280|chrome|1
382|89|1280|chrome|1
