177|197|1314|chrome|1
187|934|1314|chrome|1
294|1027|1314|chrome|1
834|792|1314|chrome|1
877|1253|1314|chrome|1
284|201|1314|chrome|1
257|1034|1314|chrome|1
223|1619|1314|chrome|1
438|1935|1314|chrome|1
453|2218|1314|chrome|1
475|2320|1314|chrome|1
474|2464|1314|chrome|1
520|2475|1314|chrome|1
452|2565|1314|chrome|1
417|2978|1314|chrome|1
432|2218|1314|chrome|1
429|2265|1314|chrome|1
445|2661|1314|chrome|1
424|2259|1314|chrome|1
236|1724|1314|chrome|1
498|1368|1314|chrome|1
482|1391|1314|chrome|1
227|207|1314|chrome|1
335|1034|1314|chrome|1
338|1037|1314|chrome|1
153|1831|1314|chrome|1
