203|197|1314|chrome|1
251|205|1314|chrome|1
424|205|1314|chrome|1
366|203|1314|chrome|1
360|199|1314|chrome|1
179|213|1314|chrome|1
193|933|1314|chrome|1
349|204|1314|chrome|1
265|992|1314|chrome|1
274|1029|1314|chrome|1
812|820|1314|chrome|1
890|1290|1314|chrome|1
236|1613|1314|chrome|1
455|1937|1314|chrome|1
448|2207|1314|chrome|1
445|2324|1314|chrome|1
507|2466|1314|chrome|1
541|2556|1314|chrome|1
460|2978|1314|chrome|1
466|2211|1314|chrome|1
448|2269|1314|chrome|1
512|2663|1314|chrome|1
158|2987|1314|chrome|1
